doc_id,item,category,amount,price,discount
VXMLQ15F,Коврик для ванной,Текстиль,2,2007.41,0
VXMLQ15F,Хлеб ржаной,Продукты,1,2010.72,0
L9O1K0K4,Лампочка светодиодная 9W,Товары для дома,2,3353.93,58
L9O1K0K4,Набор кухонных полотенец,Текстиль,4,4665.7,67
LLKAVAOU,Яблоки свежие 1кг,Продукты,1,803.55,0
LLKAVAOU,Кастрюля нержавеющая сталь 4л,Посуда,4,2415.53,0
LLKAVAOU,Кружка керамическая 300мл,Посуда,3,1804.61,0
LLKAVAOU,Скатерть льняная,Текстиль,4,651.8,0
LLKAVAOU,Пакеты для мусора 30л,Товары для дома,1,285.58,69
LLKAVAOU,Сковорода антипригарная 24см,Посуда,3,3096.23,68
2N57WQFS,Набор кухонных полотенец,Текстиль,2,3853.76,60
2N57WQFS,Средство для мытья посуды 500мл,Бытовая химия,4,3666.7,53
2N57WQFS,Кружка керамическая 300мл,Посуда,1,560.36,0
2N57WQFS,Батарейки AAA 4шт,Товары для дома,4,3902.8,49
2N57WQFS,Сковорода антипригарная 24см,Посуда,2,4492.54,0
2N57WQFS,Зубная паста 100мл,Косметика и гигиена,3,2730.68,0
U9WLC3GT,Зубная паста 100мл,Косметика и гигиена,2,521.39,0
U9WLC3GT,Зубная паста 100мл,Косметика и гигиена,3,2412.89,0
U9WLC3GT,Дезодорант-стик,Косметика и гигиена,4,4173.35,45
U9WLC3GT,Ведро пластиковое 10л,Товары для дома,4,4165.24,32
U9WLC3GT,Отбеливатель 1л,Бытовая химия,3,3663.99,34
IP5KMN1W,Молоко 3.2% 1л,Продукты,3,1479.99,0
IP5KMN1W,Отбеливатель 1л,Бытовая химия,2,2030.78,49
B455QST5,Средство для мытья посуды 500мл,Бытовая химия,1,1837.76,48
B455QST5,Средство для мытья посуды 500мл,Бытовая химия,2,1644.1,51
B455QST5,Кружка керамическая 300мл,Посуда,3,2348.23,58
B455QST5,Швабра с насадкой,Товары для дома,2,4906.96,0
B455QST5,Коврик для ванной,Текстиль,3,2082.25,56
B455QST5,Сковорода антипригарная 24см,Посуда,4,1316.32,0
B11D0FQJ,Хлеб ржаной,Продукты,2,583.29,79
B11D0FQJ,Постельное бельё 1.5 спальное,Текстиль,3,4920.3,75
B11D0FQJ,Скатерть льняная,Текстиль,3,775.67,51
B11D0FQJ,Полотенце вафельное,Текстиль,3,2823.65,64
B11D0FQJ,Кондиционер для белья,Бытовая химия,4,1287.84,54
B11D0FQJ,Молоко 3.2% 1л,Продукты,1,3611.3,34
B11D0FQJ,Зубная паста 100мл,Косметика и гигиена,1,54.13,35
B11D0FQJ,Шампунь для волос 400мл,Косметика и гигиена,3,1260.46,46
XEFJRPLY,Кондиционер для белья,Бытовая химия,3,1828.32,0
XEFJRPLY,Сковорода антипригарная 24см,Посуда,1,4737.35,32
Y2CZ63IG,Кружка керамическая 300мл,Посуда,4,1975.21,68
Y2CZ63IG,Мыло жидкое с дозатором,Косметика и гигиена,1,1212.35,0
Y2CZ63IG,Макароны из твёрдых сортов 400г,Продукты,4,650.58,57
Y2CZ63IG,Макароны из твёрдых сортов 400г,Продукты,3,1898.19,57
Y2CZ63IG,Швабра с насадкой,Товары для дома,2,4938.62,73
Y2CZ63IG,Мыло жидкое с дозатором,Косметика и гигиена,2,2480.01,38
Y2CZ63IG,Дезодорант-стик,Косметика и гигиена,2,943.2,77
Y2CZ63IG,Стиральный порошок 3кг,Бытовая химия,3,3518.0,0
IGM8VEC9,Батарейки AAA 4шт,Товары для дома,1,3924.07,67
IGM8VEC9,Дезодорант-стик,Косметика и гигиена,1,4312.27,60
IGM8VEC9,Макароны из твёрдых сортов 400г,Продукты,3,932.45,0
IGM8VEC9,Макароны из твёрдых сортов 400г,Продукты,4,255.86,45
IGM8VEC9,Молоко 3.2% 1л,Продукты,1,247.15,0
N69GPUFA,Макароны из твёрдых сортов 400г,Продукты,4,731.03,54
N69GPUFA,Яблоки свежие 1кг,Продукты,3,3118.36,64
N69GPUFA,Пакеты для мусора 30л,Товары для дома,1,4613.57,0
N69GPUFA,Кондиционер для белья,Бытовая химия,2,3934.22,0
N69GPUFA,Яблоки свежие 1кг,Продукты,4,1645.76,0
X8CK59ZL,Чай чёрный листовой 100г,Продукты,4,2471.45,0
X8CK59ZL,Дезодорант-стик,Косметика и гигиена,3,3122.41,43
PITSQPZH,Сковорода антипригарная 24см,Посуда,3,3958.76,73
PITSQPZH,Ведро пластиковое 10л,Товары для дома,4,801.52,0
I2RHRDTO,Столовый прибор (ложка+вилка),Посуда,2,2169.2,46
I2RHRDTO,Скатерть льняная,Текстиль,2,3130.99,0
C2L0YCUK,Гель для душа 250мл,Косметика и гигиена,4,3302.14,41
C2L0YCUK,Ведро пластиковое 10л,Товары для дома,1,4057.78,0
C2L0YCUK,Молоко 3.2% 1л,Продукты,2,3913.36,0
C2L0YCUK,Скатерть льняная,Текстиль,3,4203.58,79
C2L0YCUK,Кружка керамическая 300мл,Посуда,1,891.65,36
C2L0YCUK,Кружка керамическая 300мл,Посуда,1,4960.71,61
C2L0YCUK,Коврик для ванной,Текстиль,1,3342.44,70
935KVKG7,Коврик для ванной,Текстиль,1,4553.37,50
935KVKG7,Макароны из твёрдых сортов 400г,Продукты,2,1549.69,57
PT21D8UM,Средство для мытья посуды 500мл,Бытовая химия,3,3835.64,0
PT21D8UM,Средство для мытья посуды 500мл,Бытовая химия,3,731.38,34
PT21D8UM,Столовый прибор (ложка+вилка),Посуда,4,2217.31,63
PT21D8UM,Хлеб ржаной,Продукты,4,2518.3,54
3JATZGR2,Чай чёрный листовой 100г,Продукты,1,1666.44,77
3JATZGR2,Постельное бельё 1.5 спальное,Текстиль,4,527.64,71
3JATZGR2,Набор кухонных полотенец,Текстиль,1,1797.38,66
7LKLCO7Q,Отбеливатель 1л,Бытовая химия,2,4196.87,0
7LKLCO7Q,Постельное бельё 1.5 спальное,Текстиль,1,4456.07,66
7LKLCO7Q,Молоко 3.2% 1л,Продукты,2,1759.35,31
7LKLCO7Q,Мыло жидкое с дозатором,Косметика и гигиена,4,4520.46,45
7LKLCO7Q,Набор кухонных полотенец,Текстиль,2,4120.88,53
7LKLCO7Q,Кондиционер для белья,Бытовая химия,3,2566.43,73
7LKLCO7Q,Зубная паста 100мл,Косметика и гигиена,3,128.77,49
TIZPN117,Кондиционер для белья,Бытовая химия,2,401.75,34
TIZPN117,Чистящее средство для кухни,Бытовая химия,4,3737.13,0
TIZPN117,Мыло жидкое с дозатором,Косметика и гигиена,2,4435.75,55
TIZPN117,Кондиционер для белья,Бытовая химия,3,3879.63,62
TIZPN117,Кондиционер для белья,Бытовая химия,3,4983.84,53
TIZPN117,Лампочка светодиодная 9W,Товары для дома,4,4222.07,0
TIZPN117,Кружка керамическая 300мл,Посуда,3,3459.42,0
3HJ504XA,Отбеливатель 1л,Бытовая химия,2,3985.43,49
3HJ504XA,Набор кухонных полотенец,Текстиль,4,4864.35,0
3HJ504XA,Зубная паста 100мл,Косметика и гигиена,3,2189.68,0
3HJ504XA,Сковорода антипригарная 24см,Посуда,1,3955.34,53
3HJ504XA,Отбеливатель 1л,Бытовая химия,2,2225.56,49
3HJ504XA,Ведро пластиковое 10л,Товары для дома,2,3453.73,0
9Z1MO3AT,Отбеливатель 1л,Бытовая химия,1,1048.73,0
UDLDNHK4,Чистящее средство для кухни,Бытовая химия,3,2793.67,64
7HVFL7O0,Пакеты для мусора 30л,Товары для дома,1,2613.36,0
7HVFL7O0,Коврик для ванной,Текстиль,2,432.3,0
7HVFL7O0,Дезодорант-стик,Косметика и гигиена,2,3103.0,57
7HVFL7O0,Пакеты для мусора 30л,Товары для дома,4,4118.99,0
7HVFL7O0,Скатерть льняная,Текстиль,2,2787.69,41
7HVFL7O0,Дезодорант-стик,Косметика и гигиена,1,85.09,48
PQWJYZD4,Макароны из твёрдых сортов 400г,Продукты,3,1812.42,0
PQWJYZD4,Чай чёрный листовой 100г,Продукты,4,4698.12,71
PQWJYZD4,Отбеливатель 1л,Бытовая химия,2,3365.51,43
PQWJYZD4,Отбеливатель 1л,Бытовая химия,4,3744.51,0
