doc_id,item,category,amount,price,discount
PT6PYI9R,Кружка керамическая 300мл,Посуда,1,1826.34,47
PT6PYI9R,Сковорода антипригарная 24см,Посуда,2,149.68,34
PT6PYI9R,Мыло жидкое с дозатором,Косметика и гигиена,3,1696.78,73
PT6PYI9R,Тарелка глубокая 20см,Посуда,1,2687.57,51
I7MJ50GE,Молоко 3.2% 1л,Продукты,4,3802.82,61
I7MJ50GE,Чай чёрный листовой 100г,Продукты,1,1319.64,74
I7MJ50GE,Стиральный порошок 3кг,Бытовая химия,2,3898.1,0
I7MJ50GE,Макароны из твёрдых сортов 400г,Продукты,1,1016.77,0
I7MJ50GE,Скатерть льняная,Текстиль,1,550.51,0
I7MJ50GE,Гель для душа 250мл,Косметика и гигиена,1,1267.19,37
AE7RO42V,Столовый прибор (ложка+вилка),Посуда,3,163.04,51
AE7RO42V,Пакеты для мусора 30л,Товары для дома,3,1291.75,48
EWUFISNP,Отбеливатель 1л,Бытовая химия,1,4973.89,0
EWUFISNP,Полотенце вафельное,Текстиль,2,1677.99,0
EWUFISNP,Мыло жидкое с дозатором,Косметика и гигиена,3,1684.4,63
EWUFISNP,Кастрюля нержавеющая сталь 4л,Посуда,2,2215.46,0
EWUFISNP,Хлеб ржаной,Продукты,2,4459.28,0
EWUFISNP,Хлеб ржаной,Продукты,4,4155.57,43
YPASCQ0O,Набор кухонных полотенец,Текстиль,2,450.55,58
YPASCQ0O,Молоко 3.2% 1л,Продукты,4,3382.23,46
YPASCQ0O,Макароны из твёрдых сортов 400г,Продукты,1,1508.63,43
YPASCQ0O,Зубная паста 100мл,Косметика и гигиена,4,3133.07,63
SYTCC23V,Набор кухонных полотенец,Текстиль,3,3854.22,0
SYTCC23V,Чай чёрный листовой 100г,Продукты,4,1289.45,80
SYTCC23V,Лампочка светодиодная 9W,Товары для дома,4,4416.39,68
SYTCC23V,Лампочка светодиодная 9W,Товары для дома,1,1914.53,0
SYTCC23V,Зубная паста 100мл,Косметика и гигиена,2,2980.67,0
SYTCC23V,Яблоки свежие 1кг,Продукты,3,263.55,58
SYTCC23V,Чистящее средство для кухни,Бытовая химия,1,3840.85,44
KYW01U3K,Стиральный порошок 3кг,Бытовая химия,4,2136.16,42
KYW01U3K,Столовый прибор (ложка+вилка),Посуда,3,4211.71,51
KYW01U3K,Средство для мытья посуды 500мл,Бытовая химия,4,657.32,54
KYW01U3K,Ведро пластиковое 10л,Товары для дома,1,2919.35,0
KYW01U3K,Мыло жидкое с дозатором,Косметика и гигиена,2,3890.57,60
U8EAHQYG,Сковорода антипригарная 24см,Посуда,1,3447.21,80
U8EAHQYG,Коврик для ванной,Текстиль,3,471.14,0
