doc_id,item,category,amount,price,discount
MDT64IIL,Швабра с насадкой,Товары для дома,2,4845.4,57
MDT64IIL,Кондиционер для белья,Бытовая химия,3,3469.64,56
MDT64IIL,Яблоки свежие 1кг,Продукты,1,1286.38,0
MDT64IIL,Хлеб ржаной,Продукты,4,114.97,0
MDT64IIL,Полотенце вафельное,Текстиль,3,4301.93,0
MDT64IIL,Стиральный порошок 3кг,Бытовая химия,4,255.8,40
MDT64IIL,Мыло жидкое с дозатором,Косметика и гигиена,4,3038.54,47
26HIR8XG,Дезодорант-стик,Косметика и гигиена,2,4771.22,40
26HIR8XG,Набор кухонных полотенец,Текстиль,2,4192.92,36
26HIR8XG,Дезодорант-стик,Косметика и гигиена,4,946.75,0
26HIR8XG,Дезодорант-стик,Косметика и гигиена,3,3953.6,43
26HIR8XG,Постельное бельё 1.5 спальное,Текстиль,1,1271.36,0
26HIR8XG,Кружка керамическая 300мл,Посуда,2,2430.92,51
B9GGBFMH,Коврик для ванной,Текстиль,2,961.9,0
B9GGBFMH,Зубная паста 100мл,Косметика и гигиена,4,3424.12,40
B9GGBFMH,Хлеб ржаной,Продукты,1,2462.06,51
B9GGBFMH,Яблоки свежие 1кг,Продукты,1,1478.2,0
B9GGBFMH,Полотенце вафельное,Текстиль,3,810.57,0
B9GGBFMH,Стиральный порошок 3кг,Бытовая химия,4,1839.45,0
B9GGBFMH,Отбеливатель 1л,Бытовая химия,3,3256.14,0
TCQKV1VB,Дезодорант-стик,Косметика и гигиена,3,3948.9,0
TCQKV1VB,Скатерть льняная,Текстиль,4,2461.61,31
TCQKV1VB,Коврик для ванной,Текстиль,3,1451.99,0
TCQKV1VB,Стиральный порошок 3кг,Бытовая химия,1,4611.15,45
TCQKV1VB,Полотенце вафельное,Текстиль,4,4195.18,0
TCQKV1VB,Зубная паста 100мл,Косметика и гигиена,3,1224.87,33
TCQKV1VB,Средство для мытья посуды 500мл,Бытовая химия,1,4540.16,0
4C5T0ECV,Сковорода антипригарная 24см,Посуда,2,2152.13,0
4C5T0ECV,Кружка керамическая 300мл,Посуда,4,1264.0,0
4C5T0ECV,Тарелка глубокая 20см,Посуда,3,780.03,45
4C5T0ECV,Набор кухонных полотенец,Текстиль,3,531.82,51
4C5T0ECV,Хлеб ржаной,Продукты,2,1459.34,0
4C5T0ECV,Хлеб ржаной,Продукты,1,3372.87,68
4C5T0ECV,Кондиционер для белья,Бытовая химия,3,1729.16,0
LFDNQ5BP,Чистящее средство для кухни,Бытовая химия,4,3425.58,79
SF9OXEA5,Тарелка глубокая 20см,Посуда,4,983.07,47
XSGSATNP,Молоко 3.2% 1л,Продукты,2,3893.36,32
XSGSATNP,Чай чёрный листовой 100г,Продукты,2,448.98,75
XSGSATNP,Лампочка светодиодная 9W,Товары для дома,1,1155.35,0
XSGSATNP,Средство для мытья посуды 500мл,Бытовая химия,2,4229.33,0
XSGSATNP,Пакеты для мусора 30л,Товары для дома,1,3691.62,0
G0QF556T,Сковорода антипригарная 24см,Посуда,2,2551.27,48
G0QF556T,Дезодорант-стик,Косметика и гигиена,4,3592.84,0
G0QF556T,Ведро пластиковое 10л,Товары для дома,1,4041.54,0
WUVFRNGZ,Пакеты для мусора 30л,Товары для дома,1,4758.83,69
WUVFRNGZ,Кастрюля нержавеющая сталь 4л,Посуда,2,2366.11,0
WUVFRNGZ,Лампочка светодиодная 9W,Товары для дома,3,634.4,72
WUVFRNGZ,Кружка керамическая 300мл,Посуда,2,4074.48,51
WUVFRNGZ,Средство для мытья посуды 500мл,Бытовая химия,4,285.25,0
WUVFRNGZ,Кастрюля нержавеющая сталь 4л,Посуда,1,1759.37,0
WUVFRNGZ,Коврик для ванной,Текстиль,4,2169.53,69
3EHCN9FO,Зубная паста 100мл,Косметика и гигиена,1,2974.69,58
