doc_id,item,category,amount,price,discount
5K7IMDH0,Пакеты для мусора 30л,Товары для дома,1,2668.7,0
5K7IMDH0,Пакеты для мусора 30л,Товары для дома,2,2246.69,74
5K7IMDH0,Средство для мытья посуды 500мл,Бытовая химия,3,4101.91,0
5K7IMDH0,Скатерть льняная,Текстиль,1,2872.93,77
5K7IMDH0,Ведро пластиковое 10л,Товары для дома,3,2858.94,75
5K7IMDH0,Отбеливатель 1л,Бытовая химия,2,3303.94,56
5K7IMDH0,Отбеливатель 1л,Бытовая химия,3,1226.14,68
AA4V14LG,Полотенце вафельное,Текстиль,4,1357.23,0
AA4V14LG,Сковорода антипригарная 24см,Посуда,4,755.24,63
AA4V14LG,Макароны из твёрдых сортов 400г,Продукты,2,3273.27,34
ZF6NH53V,Дезодорант-стик,Косметика и гигиена,4,539.63,0
ZF6NH53V,Макароны из твёрдых сортов 400г,Продукты,3,4210.29,32
ZF6NH53V,Постельное бельё 1.5 спальное,Текстиль,2,626.09,54
ZF6NH53V,Столовый прибор (ложка+вилка),Посуда,4,1866.96,0
ZF6NH53V,Стиральный порошок 3кг,Бытовая химия,1,3190.86,0
ONR082LN,Макароны из твёрдых сортов 400г,Продукты,3,4048.8,65
ONR082LN,Шампунь для волос 400мл,Косметика и гигиена,3,2927.13,0
I1VZR11J,Набор кухонных полотенец,Текстиль,4,811.07,63
I1VZR11J,Кондиционер для белья,Бытовая химия,4,1242.89,0
I1VZR11J,Макароны из твёрдых сортов 400г,Продукты,1,4188.6,0
I1VZR11J,Постельное бельё 1.5 спальное,Текстиль,3,1496.79,57
I1VZR11J,Лампочка светодиодная 9W,Товары для дома,4,4712.98,47
I1VZR11J,Мыло жидкое с дозатором,Косметика и гигиена,3,1517.45,61
I1VZR11J,Отбеливатель 1л,Бытовая химия,1,2751.58,0
9JMIC37T,Кондиционер для белья,Бытовая химия,3,4145.65,66
9JMIC37T,Яблоки свежие 1кг,Продукты,3,2395.04,35
9JMIC37T,Стиральный порошок 3кг,Бытовая химия,3,465.91,0
9JMIC37T,Молоко 3.2% 1л,Продукты,1,4311.95,52
9JMIC37T,Батарейки AAA 4шт,Товары для дома,2,3433.32,40
9JMIC37T,Шампунь для волос 400мл,Косметика и гигиена,4,731.3,0
9JMIC37T,Тарелка глубокая 20см,Посуда,3,763.52,73
38UB0V23,Гель для душа 250мл,Косметика и гигиена,3,4441.29,38
38UB0V23,Батарейки AAA 4шт,Товары для дома,1,2600.86,39
38UB0V23,Кружка керамическая 300мл,Посуда,1,669.11,75
38UB0V23,Молоко 3.2% 1л,Продукты,2,4034.84,0
38UB0V23,Кружка керамическая 300мл,Посуда,3,4356.6,75
38UB0V23,Стиральный порошок 3кг,Бытовая химия,1,2685.09,0
5A3IETJ2,Мыло жидкое с дозатором,Косметика и гигиена,2,2198.38,62
5A3IETJ2,Гель для душа 250мл,Косметика и гигиена,1,665.26,62
5A3IETJ2,Хлеб ржаной,Продукты,4,1306.38,70
5A3IETJ2,Шампунь для волос 400мл,Косметика и гигиена,3,2001.31,55
5A3IETJ2,Молоко 3.2% 1л,Продукты,4,2875.79,80
5A3IETJ2,Молоко 3.2% 1л,Продукты,2,3411.63,0
5A3IETJ2,Зубная паста 100мл,Косметика и гигиена,1,1864.11,69
KIYAHA9U,Ведро пластиковое 10л,Товары для дома,2,4472.53,36
KIYAHA9U,Лампочка светодиодная 9W,Товары для дома,4,2027.63,0
KIYAHA9U,Постельное бельё 1.5 спальное,Текстиль,1,3920.96,0
KIYAHA9U,Постельное бельё 1.5 спальное,Текстиль,1,2045.04,0
KIYAHA9U,Лампочка светодиодная 9W,Товары для дома,4,2741.96,62
8GSA0GIZ,Молоко 3.2% 1л,Продукты,3,135.1,60
8GSA0GIZ,Коврик для ванной,Текстиль,2,1467.97,0
8GSA0GIZ,Кружка керамическая 300мл,Посуда,2,3311.08,72
8GSA0GIZ,Кастрюля нержавеющая сталь 4л,Посуда,1,4039.37,0
1FM3BGGI,Чай чёрный листовой 100г,Продукты,4,1150.63,0
CJ0G75YX,Дезодорант-стик,Косметика и гигиена,3,1301.83,71
CJ0G75YX,Батарейки AAA 4шт,Товары для дома,4,3814.39,0
CJ0G75YX,Набор кухонных полотенец,Текстиль,4,1336.56,0
CJ0G75YX,Набор кухонных полотенец,Текстиль,3,2874.2,32
CJ0G75YX,Пакеты для мусора 30л,Товары для дома,1,2746.13,33
CJ0G75YX,Коврик для ванной,Текстиль,4,673.86,78
CJ0G75YX,Макароны из твёрдых сортов 400г,Продукты,4,4627.66,0
8KP0J4TU,Кружка керамическая 300мл,Посуда,3,2621.89,44
8KP0J4TU,Кружка керамическая 300мл,Посуда,4,434.03,44
8KP0J4TU,Стиральный порошок 3кг,Бытовая химия,1,183.24,0
8KP0J4TU,Кружка керамическая 300мл,Посуда,2,2768.77,0
NNBGUXXT,Молоко 3.2% 1л,Продукты,1,3148.86,55
96SBSHCG,Кондиционер для белья,Бытовая химия,3,3455.06,66
96SBSHCG,Стиральный порошок 3кг,Бытовая химия,1,180.4,35
96SBSHCG,Шампунь для волос 400мл,Косметика и гигиена,1,1756.95,0
96SBSHCG,Яблоки свежие 1кг,Продукты,4,1364.9,0
96SBSHCG,Чай чёрный листовой 100г,Продукты,3,1659.97,73
96SBSHCG,Шампунь для волос 400мл,Косметика и гигиена,1,4956.17,0
96SBSHCG,Сковорода антипригарная 24см,Посуда,4,4798.74,76
96SBSHCG,Кастрюля нержавеющая сталь 4л,Посуда,3,412.29,0
S0B7RAKL,Кастрюля нержавеющая сталь 4л,Посуда,3,1635.08,40
S0B7RAKL,Кондиционер для белья,Бытовая химия,4,3846.21,54
S0B7RAKL,Кастрюля нержавеющая сталь 4л,Посуда,4,149.38,0
S0B7RAKL,Кастрюля нержавеющая сталь 4л,Посуда,4,3981.0,73
S0B7RAKL,Скатерть льняная,Текстиль,4,2209.04,79
S0B7RAKL,Столовый прибор (ложка+вилка),Посуда,4,1487.09,0
S0B7RAKL,Батарейки AAA 4шт,Товары для дома,3,247.83,39
JYQ8ZUCT,Отбеливатель 1л,Бытовая химия,3,2012.84,64
JYQ8ZUCT,Тарелка глубокая 20см,Посуда,4,3451.93,0
JYQ8ZUCT,Полотенце вафельное,Текстиль,4,638.94,74
JYQ8ZUCT,Зубная паста 100мл,Косметика и гигиена,2,2793.72,0
XA0FB2B6,Средство для мытья посуды 500мл,Бытовая химия,3,1332.23,0
XA0FB2B6,Ведро пластиковое 10л,Товары для дома,2,2503.75,0
