doc_id,item,category,amount,price,discount
ZFMA0ZA5,Швабра с насадкой,Товары для дома,2,1389.01,55
ZFMA0ZA5,Полотенце вафельное,Текстиль,1,191.21,78
ZFMA0ZA5,Кружка керамическая 300мл,Посуда,3,3589.33,49
ZFMA0ZA5,Яблоки свежие 1кг,Продукты,3,2688.04,0
ZFMA0ZA5,Отбеливатель 1л,Бытовая химия,2,3554.19,75
ZFMA0ZA5,Набор кухонных полотенец,Текстиль,1,4189.36,73
ZN8Q1XM0,Шампунь для волос 400мл,Косметика и гигиена,3,368.35,0
0WQFETY7,Пакеты для мусора 30л,Товары для дома,3,4153.77,0
0WQFETY7,Чистящее средство для кухни,Бытовая химия,4,2253.46,75
EHKNXHB3,Кружка керамическая 300мл,Посуда,3,1710.23,0
EHKNXHB3,Сковорода антипригарная 24см,Посуда,3,4407.14,80
EHKNXHB3,Ведро пластиковое 10л,Товары для дома,1,3764.63,0
EHKNXHB3,Средство для мытья посуды 500мл,Бытовая химия,4,1180.7,0
EHKNXHB3,Дезодорант-стик,Косметика и гигиена,4,1715.57,77
EHKNXHB3,Мыло жидкое с дозатором,Косметика и гигиена,4,1956.04,39
OSVC03IH,Полотенце вафельное,Текстиль,2,1579.82,71
OSVC03IH,Батарейки AAA 4шт,Товары для дома,2,3000.99,62
OSVC03IH,Полотенце вафельное,Текстиль,2,4144.55,0
OSVC03IH,Пакеты для мусора 30л,Товары для дома,2,4058.95,44
OSVC03IH,Столовый прибор (ложка+вилка),Посуда,4,120.57,52
OSVC03IH,Набор кухонных полотенец,Текстиль,4,3065.82,37
H5IDZ77K,Пакеты для мусора 30л,Товары для дома,4,2546.17,33
H5IDZ77K,Отбеливатель 1л,Бытовая химия,4,1828.39,50
NYN115GD,Набор кухонных полотенец,Текстиль,1,4566.05,39
NYN115GD,Тарелка глубокая 20см,Посуда,1,4129.33,42
Y1JR34NF,Шампунь для волос 400мл,Косметика и гигиена,3,1921.15,53
Y1JR34NF,Шампунь для волос 400мл,Косметика и гигиена,4,2521.16,48
F32R0QAE,Тарелка глубокая 20см,Посуда,2,857.01,0
F32R0QAE,Ведро пластиковое 10л,Товары для дома,1,2305.77,70
F32R0QAE,Чистящее средство для кухни,Бытовая химия,3,1217.1,65
LDB4PKAS,Макароны из твёрдых сортов 400г,Продукты,3,3167.71,62
IR24J19S,Молоко 3.2% 1л,Продукты,1,743.12,74
IR24J19S,Молоко 3.2% 1л,Продукты,1,4009.25,78
IR24J19S,Чистящее средство для кухни,Бытовая химия,3,4960.61,68
IR24J19S,Сковорода антипригарная 24см,Посуда,3,4153.65,52
IR24J19S,Мыло жидкое с дозатором,Косметика и гигиена,2,2624.06,0
IR24J19S,Ведро пластиковое 10л,Товары для дома,2,694.47,44
F9V8D3Q0,Отбеливатель 1л,Бытовая химия,2,1467.05,80
F9V8D3Q0,Отбеливатель 1л,Бытовая химия,1,1614.57,0
F9V8D3Q0,Пакеты для мусора 30л,Товары для дома,1,1857.48,0
F9V8D3Q0,Хлеб ржаной,Продукты,2,1147.67,54
F9V8D3Q0,Пакеты для мусора 30л,Товары для дома,4,1711.54,45
F9V8D3Q0,Ведро пластиковое 10л,Товары для дома,4,2951.87,76
F9V8D3Q0,Тарелка глубокая 20см,Посуда,2,202.21,0
ZDKC0RG7,Отбеливатель 1л,Бытовая химия,3,4087.76,45
ZDKC0RG7,Ведро пластиковое 10л,Товары для дома,1,2765.6,35
ZDKC0RG7,Отбеливатель 1л,Бытовая химия,2,2860.61,0
ZDKC0RG7,Тарелка глубокая 20см,Посуда,4,2839.35,56
