doc_id,item,category,amount,price,discount
H5EC2GZ7,Коврик для ванной,Текстиль,2,1404.37,0
H5EC2GZ7,Кондиционер для белья,Бытовая химия,2,4998.0,54
Y0UT4VE8,Пакеты для мусора 30л,Товары для дома,4,1031.36,0
Y0UT4VE8,Дезодорант-стик,Косметика и гигиена,3,3652.73,71
Y0UT4VE8,Шампунь для волос 400мл,Косметика и гигиена,2,3983.99,38
Y0UT4VE8,Швабра с насадкой,Товары для дома,2,3261.59,0
Y0UT4VE8,Кастрюля нержавеющая сталь 4л,Посуда,3,481.72,41
MLO3SF07,Коврик для ванной,Текстиль,2,1801.28,0
H74AW2YS,Батарейки AAA 4шт,Товары для дома,4,4119.31,0
H74AW2YS,Швабра с насадкой,Товары для дома,2,1092.19,0
H74AW2YS,Хлеб ржаной,Продукты,1,1765.99,0
H74AW2YS,Столовый прибор (ложка+вилка),Посуда,1,4437.97,51
H74AW2YS,Батарейки AAA 4шт,Товары для дома,3,1982.59,0
5M8NMIGM,Чистящее средство для кухни,Бытовая химия,2,987.41,0
5M8NMIGM,Швабра с насадкой,Товары для дома,3,1018.46,77
5M8NMIGM,Мыло жидкое с дозатором,Косметика и гигиена,3,1990.52,33
5M8NMIGM,Хлеб ржаной,Продукты,2,2552.92,62
5M8NMIGM,Средство для мытья посуды 500мл,Бытовая химия,4,3696.1,0
DE611029,Лампочка светодиодная 9W,Товары для дома,4,3976.97,49
DE611029,Молоко 3.2% 1л,Продукты,3,3407.25,67
DE611029,Постельное бельё 1.5 спальное,Текстиль,2,1718.93,68
DE611029,Скатерть льняная,Текстиль,3,1552.4,63
DE611029,Сковорода антипригарная 24см,Посуда,4,1086.9,48
18UY2JHC,Шампунь для волос 400мл,Косметика и гигиена,2,2793.5,32
18UY2JHC,Тарелка глубокая 20см,Посуда,3,1480.32,0
18UY2JHC,Кастрюля нержавеющая сталь 4л,Посуда,1,1776.96,72
18UY2JHC,Постельное бельё 1.5 спальное,Текстиль,4,193.21,0
18UY2JHC,Отбеливатель 1л,Бытовая химия,1,2125.9,0
