doc_id,item,category,amount,price,discount
W2Q6ED8J,Столовый прибор (ложка+вилка),Посуда,3,629.92,0
W2Q6ED8J,Молоко 3.2% 1л,Продукты,2,748.1,34
W2Q6ED8J,Кастрюля нержавеющая сталь 4л,Посуда,2,1841.94,79
XDCALRY1,Гель для душа 250мл,Косметика и гигиена,3,3822.88,57
XDCALRY1,Сковорода антипригарная 24см,Посуда,1,4706.74,0
XDCALRY1,Яблоки свежие 1кг,Продукты,2,1156.45,80
XDCALRY1,Швабра с насадкой,Товары для дома,2,2598.14,43
CNC080SS,Зубная паста 100мл,Косметика и гигиена,4,3132.19,0
CNC080SS,Средство для мытья посуды 500мл,Бытовая химия,4,3236.06,44
YJB5B7K4,Хлеб ржаной,Продукты,3,2419.52,46
YJB5B7K4,Батарейки AAA 4шт,Товары для дома,2,4061.75,0
YJB5B7K4,Чистящее средство для кухни,Бытовая химия,3,2389.72,52
YJB5B7K4,Макароны из твёрдых сортов 400г,Продукты,2,2517.99,80
PFD7YMF5,Лампочка светодиодная 9W,Товары для дома,2,572.87,78
PFD7YMF5,Лампочка светодиодная 9W,Товары для дома,2,1076.26,63
PFD7YMF5,Кондиционер для белья,Бытовая химия,1,1781.14,54
PFD7YMF5,Батарейки AAA 4шт,Товары для дома,4,2313.51,47
PFD7YMF5,Набор кухонных полотенец,Текстиль,4,4014.6,0
PFD7YMF5,Яблоки свежие 1кг,Продукты,1,2998.42,54
PFD7YMF5,Полотенце вафельное,Текстиль,2,1881.46,0
11UXV1KM,Швабра с насадкой,Товары для дома,4,404.11,0
11UXV1KM,Чистящее средство для кухни,Бытовая химия,2,4069.72,56
11UXV1KM,Средство для мытья посуды 500мл,Бытовая химия,1,1697.79,56
GQE0VK6P,Сковорода антипригарная 24см,Посуда,3,1236.83,0
GQE0VK6P,Кастрюля нержавеющая сталь 4л,Посуда,2,4742.21,38
GQE0VK6P,Пакеты для мусора 30л,Товары для дома,2,2789.11,0
GQE0VK6P,Яблоки свежие 1кг,Продукты,4,291.63,52
GQE0VK6P,Лампочка светодиодная 9W,Товары для дома,3,2426.46,70
GQE0VK6P,Яблоки свежие 1кг,Продукты,2,876.73,0
GQE0VK6P,Ведро пластиковое 10л,Товары для дома,3,4542.97,61
GQE0VK6P,Коврик для ванной,Текстиль,4,862.78,36
766AHRIQ,Столовый прибор (ложка+вилка),Посуда,4,337.64,76
766AHRIQ,Яблоки свежие 1кг,Продукты,2,2530.98,0
766AHRIQ,Кастрюля нержавеющая сталь 4л,Посуда,3,3616.56,76
766AHRIQ,Полотенце вафельное,Текстиль,3,3530.63,0
766AHRIQ,Дезодорант-стик,Косметика и гигиена,3,1708.8,67
766AHRIQ,Чай чёрный листовой 100г,Продукты,1,3120.79,0
KE3ZKYN6,Мыло жидкое с дозатором,Косметика и гигиена,4,4559.85,37
KE3ZKYN6,Хлеб ржаной,Продукты,1,175.51,41
KE3ZKYN6,Батарейки AAA 4шт,Товары для дома,4,1704.25,78
KE3ZKYN6,Ведро пластиковое 10л,Товары для дома,3,2290.39,54
KE3ZKYN6,Мыло жидкое с дозатором,Косметика и гигиена,3,3876.36,0
EZF2F7SG,Зубная паста 100мл,Косметика и гигиена,2,2771.2,45
EZF2F7SG,Молоко 3.2% 1л,Продукты,2,1024.54,0
EZF2F7SG,Тарелка глубокая 20см,Посуда,3,3864.82,68
EZF2F7SG,Мыло жидкое с дозатором,Косметика и гигиена,2,3454.83,52
EZF2F7SG,Зубная паста 100мл,Косметика и гигиена,1,3098.91,0
EZF2F7SG,Столовый прибор (ложка+вилка),Посуда,3,2138.74,67
EZF2F7SG,Стиральный порошок 3кг,Бытовая химия,4,1599.03,0
EZF2F7SG,Набор кухонных полотенец,Текстиль,4,1539.06,79
MGVIXCUP,Молоко 3.2% 1л,Продукты,4,3212.24,0
MGVIXCUP,Постельное бельё 1.5 спальное,Текстиль,4,4470.76,41
MGVIXCUP,Батарейки AAA 4шт,Товары для дома,4,2571.98,0
RM7XSZPL,Гель для душа 250мл,Косметика и гигиена,2,2709.67,31
KF4WHX5Y,Дезодорант-стик,Косметика и гигиена,4,3040.68,63
4QFNXBWZ,Кружка керамическая 300мл,Посуда,2,4460.64,48
4QFNXBWZ,Сковорода антипригарная 24см,Посуда,2,1427.09,73
4QFNXBWZ,Постельное бельё 1.5 спальное,Текстиль,1,704.06,42
4QFNXBWZ,Скатерть льняная,Текстиль,2,1601.94,57
8QBJY4CB,Зубная паста 100мл,Косметика и гигиена,3,3402.88,64
8QBJY4CB,Коврик для ванной,Текстиль,1,3243.16,0
8QBJY4CB,Чай чёрный листовой 100г,Продукты,2,4179.7,55
8QBJY4CB,Зубная паста 100мл,Косметика и гигиена,1,4949.01,35
8QBJY4CB,Батарейки AAA 4шт,Товары для дома,1,721.29,53
8QBJY4CB,Хлеб ржаной,Продукты,2,2234.16,33
8QBJY4CB,Гель для душа 250мл,Косметика и гигиена,2,4550.54,71
O1SMAPBZ,Сковорода антипригарная 24см,Посуда,3,4554.34,0
O1SMAPBZ,Батарейки AAA 4шт,Товары для дома,4,2884.71,0
O1SMAPBZ,Стиральный порошок 3кг,Бытовая химия,4,574.74,72
O1SMAPBZ,Средство для мытья посуды 500мл,Бытовая химия,1,4517.66,78
O1SMAPBZ,Отбеливатель 1л,Бытовая химия,1,4687.5,35
O1SMAPBZ,Зубная паста 100мл,Косметика и гигиена,1,526.2,71
O1SMAPBZ,Шампунь для волос 400мл,Косметика и гигиена,4,2271.6,0
UBF9V20N,Средство для мытья посуды 500мл,Бытовая химия,4,1249.27,46
UBF9V20N,Мыло жидкое с дозатором,Косметика и гигиена,3,119.27,54
UBF9V20N,Гель для душа 250мл,Косметика и гигиена,4,450.7,64
UBF9V20N,Сковорода антипригарная 24см,Посуда,4,4776.6,72
UBF9V20N,Мыло жидкое с дозатором,Косметика и гигиена,3,1740.31,0
OEF2YT3T,Кружка керамическая 300мл,Посуда,2,3987.51,75
OEF2YT3T,Яблоки свежие 1кг,Продукты,4,3264.24,57
OEF2YT3T,Тарелка глубокая 20см,Посуда,4,986.32,39
OEF2YT3T,Коврик для ванной,Текстиль,3,3184.43,59
OEF2YT3T,Кружка керамическая 300мл,Посуда,3,1513.05,0
OEF2YT3T,Лампочка светодиодная 9W,Товары для дома,1,2189.93,0
OEF2YT3T,Лампочка светодиодная 9W,Товары для дома,3,2765.41,34
QWIWSWFM,Гель для душа 250мл,Косметика и гигиена,2,491.8,80
QWIWSWFM,Скатерть льняная,Текстиль,4,703.84,0
QWIWSWFM,Зубная паста 100мл,Косметика и гигиена,2,4004.98,52
QWIWSWFM,Отбеливатель 1л,Бытовая химия,1,1430.4,32
QWIWSWFM,Лампочка светодиодная 9W,Товары для дома,1,1908.66,48
QWIWSWFM,Сковорода антипригарная 24см,Посуда,4,97.46,80
TOSBQ4OB,Батарейки AAA 4шт,Товары для дома,1,3316.98,0
TOSBQ4OB,Макароны из твёрдых сортов 400г,Продукты,2,323.21,0
2LQJVA0I,Отбеливатель 1л,Бытовая химия,1,1843.87,0
2LQJVA0I,Коврик для ванной,Текстиль,3,1069.81,0
GB36SW8U,Лампочка светодиодная 9W,Товары для дома,3,408.88,0
GB36SW8U,Отбеливатель 1л,Бытовая химия,4,1726.58,33
GB36SW8U,Лампочка светодиодная 9W,Товары для дома,3,1804.28,0
2DRFAOOX,Пакеты для мусора 30л,Товары для дома,4,1340.28,0
2DRFAOOX,Тарелка глубокая 20см,Посуда,3,2424.68,0
2DRFAOOX,Скатерть льняная,Текстиль,4,4323.25,0
2DRFAOOX,Шампунь для волос 400мл,Косметика и гигиена,1,2289.21,36
2DRFAOOX,Молоко 3.2% 1л,Продукты,1,1510.06,0
22WU84YS,Хлеб ржаной,Продукты,3,4087.3,32
22WU84YS,Шампунь для волос 400мл,Косметика и гигиена,3,3576.31,60
22WU84YS,Яблоки свежие 1кг,Продукты,2,4487.35,41
22WU84YS,Гель для душа 250мл,Косметика и гигиена,1,4632.85,67
IQF0LYY8,Мыло жидкое с дозатором,Косметика и гигиена,3,3236.45,68
RY1Y9Q8Z,Чистящее средство для кухни,Бытовая химия,3,1373.78,36
RY1Y9Q8Z,Сковорода антипригарная 24см,Посуда,1,3505.41,0
RY1Y9Q8Z,Средство для мытья посуды 500мл,Бытовая химия,2,4222.74,54
SE9ZDV8V,Кондиционер для белья,Бытовая химия,3,1018.39,69
SE9ZDV8V,Отбеливатель 1л,Бытовая химия,1,1877.71,63
SE9ZDV8V,Кастрюля нержавеющая сталь 4л,Посуда,2,4623.71,0
SE9ZDV8V,Яблоки свежие 1кг,Продукты,2,193.85,0
SE9ZDV8V,Отбеливатель 1л,Бытовая химия,4,1919.46,44
SE9ZDV8V,Средство для мытья посуды 500мл,Бытовая химия,2,2237.2,37
SE9ZDV8V,Молоко 3.2% 1л,Продукты,1,4795.41,73
SE9ZDV8V,Лампочка светодиодная 9W,Товары для дома,1,2737.37,42
4BTGKMRA,Чай чёрный листовой 100г,Продукты,2,384.07,0
4BTGKMRA,Полотенце вафельное,Текстиль,3,3102.46,41
4BTGKMRA,Шампунь для волос 400мл,Косметика и гигиена,4,70.02,58
4BTGKMRA,Гель для душа 250мл,Косметика и гигиена,4,1302.57,69
4BTGKMRA,Яблоки свежие 1кг,Продукты,3,4929.86,0
4BTGKMRA,Гель для душа 250мл,Косметика и гигиена,2,2507.21,50
4BTGKMRA,Кружка керамическая 300мл,Посуда,1,3740.27,40
4BTGKMRA,Батарейки AAA 4шт,Товары для дома,4,3765.49,65
GL05ER3E,Яблоки свежие 1кг,Продукты,2,2256.75,0
GL05ER3E,Средство для мытья посуды 500мл,Бытовая химия,3,3939.54,42
GL05ER3E,Столовый прибор (ложка+вилка),Посуда,4,497.03,32
8QWLXFM0,Гель для душа 250мл,Косметика и гигиена,1,358.97,54
B3XR0KI3,Молоко 3.2% 1л,Продукты,3,4347.2,0
B3XR0KI3,Полотенце вафельное,Текстиль,4,2073.6,59
DPVZ4QVX,Полотенце вафельное,Текстиль,2,3617.86,42
WV80Y11O,Яблоки свежие 1кг,Продукты,2,2396.18,70
WV80Y11O,Пакеты для мусора 30л,Товары для дома,1,4396.59,0
Q1KR7XBR,Стиральный порошок 3кг,Бытовая химия,3,445.51,39
Q1KR7XBR,Кондиционер для белья,Бытовая химия,2,4576.54,0
Q1KR7XBR,Кастрюля нержавеющая сталь 4л,Посуда,4,3679.72,0
Q1KR7XBR,Яблоки свежие 1кг,Продукты,3,891.89,68
Q1KR7XBR,Макароны из твёрдых сортов 400г,Продукты,1,1052.81,64
Q1KR7XBR,Стиральный порошок 3кг,Бытовая химия,2,452.15,0
Q1KR7XBR,Коврик для ванной,Текстиль,2,1546.83,64
Q1KR7XBR,Сковорода антипригарная 24см,Посуда,3,2621.6,64
TRBZPOBY,Столовый прибор (ложка+вилка),Посуда,1,1639.19,49
TRBZPOBY,Кружка керамическая 300мл,Посуда,2,4098.52,0
TRBZPOBY,Чай чёрный листовой 100г,Продукты,4,3929.78,0
TRBZPOBY,Ведро пластиковое 10л,Товары для дома,1,1750.3,0
TRBZPOBY,Пакеты для мусора 30л,Товары для дома,2,3448.93,0
TRBZPOBY,Чай чёрный листовой 100г,Продукты,3,3184.59,60
TRBZPOBY,Кондиционер для белья,Бытовая химия,3,4742.48,0
IYRHY18Y,Коврик для ванной,Текстиль,3,756.21,67
IYRHY18Y,Швабра с насадкой,Товары для дома,3,4289.64,79
IYRHY18Y,Пакеты для мусора 30л,Товары для дома,1,4810.52,44
KJS9KNMS,Яблоки свежие 1кг,Продукты,1,4977.7,67
00XZWV5B,Средство для мытья посуды 500мл,Бытовая химия,1,3684.6,48
00XZWV5B,Коврик для ванной,Текстиль,4,336.36,0
00XZWV5B,Кружка керамическая 300мл,Посуда,4,4122.31,0
E7J3MT6W,Зубная паста 100мл,Косметика и гигиена,4,1650.23,0
E7J3MT6W,Постельное бельё 1.5 спальное,Текстиль,4,4764.4,80
E7J3MT6W,Коврик для ванной,Текстиль,4,1239.05,63
KTSE8O6C,Ведро пластиковое 10л,Товары для дома,3,4915.36,40
KTSE8O6C,Макароны из твёрдых сортов 400г,Продукты,2,3180.38,67
KTSE8O6C,Стиральный порошок 3кг,Бытовая химия,1,4300.05,72
L25NN3EM,Тарелка глубокая 20см,Посуда,2,4155.15,79
L25NN3EM,Яблоки свежие 1кг,Продукты,1,2650.14,74
L25NN3EM,Зубная паста 100мл,Косметика и гигиена,1,1538.37,0
L25NN3EM,Коврик для ванной,Текстиль,2,4157.5,79
