doc_id,item,category,amount,price,discount
31A232HQ,Яблоки свежие 1кг,Продукты,4,357.94,37
31A232HQ,Отбеливатель 1л,Бытовая химия,4,3013.78,67
31A232HQ,Набор кухонных полотенец,Текстиль,1,3408.72,0
31A232HQ,Швабра с насадкой,Товары для дома,1,1530.89,0
31A232HQ,Средство для мытья посуды 500мл,Бытовая химия,2,2635.25,52
31A232HQ,Коврик для ванной,Текстиль,2,3915.58,38
31A232HQ,Стиральный порошок 3кг,Бытовая химия,1,925.51,0
A4Y88BXU,Шампунь для волос 400мл,Косметика и гигиена,1,2186.78,71
A4Y88BXU,Набор кухонных полотенец,Текстиль,3,4684.13,55
A4Y88BXU,Ведро пластиковое 10л,Товары для дома,3,1474.81,49
A4Y88BXU,Стиральный порошок 3кг,Бытовая химия,3,2727.87,0
TAO7PE3V,Набор кухонных полотенец,Текстиль,3,2152.04,71
TAO7PE3V,Кружка керамическая 300мл,Посуда,2,909.72,0
TAO7PE3V,Яблоки свежие 1кг,Продукты,4,1671.91,0
JIPXIBI8,Зубная паста 100мл,Косметика и гигиена,1,2777.53,0
JIPXIBI8,Гель для душа 250мл,Косметика и гигиена,1,1854.35,63
JIPXIBI8,Тарелка глубокая 20см,Посуда,1,152.45,33
JIPXIBI8,Скатерть льняная,Текстиль,2,4486.04,0
JIPXIBI8,Кондиционер для белья,Бытовая химия,4,678.29,50
JIPXIBI8,Макароны из твёрдых сортов 400г,Продукты,4,998.79,52
AN7EC33H,Набор кухонных полотенец,Текстиль,3,1962.51,78
AN7EC33H,Полотенце вафельное,Текстиль,4,2018.05,35
AN7EC33H,Сковорода антипригарная 24см,Посуда,3,159.72,0
AN7EC33H,Постельное бельё 1.5 спальное,Текстиль,3,3483.7,38
AN7EC33H,Чай чёрный листовой 100г,Продукты,2,4198.7,68
AN7EC33H,Сковорода антипригарная 24см,Посуда,2,4066.83,78
GZ8GUQ2A,Швабра с насадкой,Товары для дома,4,1320.06,0
GZ8GUQ2A,Тарелка глубокая 20см,Посуда,1,65.96,63
GZ8GUQ2A,Кружка керамическая 300мл,Посуда,3,4266.85,60
GZ8GUQ2A,Ведро пластиковое 10л,Товары для дома,4,1303.27,0
GZ8GUQ2A,Средство для мытья посуды 500мл,Бытовая химия,3,128.51,40
I55HNTZH,Молоко 3.2% 1л,Продукты,4,915.12,0
I55HNTZH,Дезодорант-стик,Косметика и гигиена,1,3777.4,49
I55HNTZH,Средство для мытья посуды 500мл,Бытовая химия,2,1609.39,0
I55HNTZH,Яблоки свежие 1кг,Продукты,3,1608.5,61
I55HNTZH,Стиральный порошок 3кг,Бытовая химия,2,4379.17,77
575IKSHJ,Кружка керамическая 300мл,Посуда,3,317.5,61
9UH58PEG,Кастрюля нержавеющая сталь 4л,Посуда,3,573.86,61
9UH58PEG,Кондиционер для белья,Бытовая химия,2,3890.56,48
9UH58PEG,Скатерть льняная,Текстиль,2,4433.13,0
9UH58PEG,Отбеливатель 1л,Бытовая химия,2,3118.7,33
OAZ7GDN9,Набор кухонных полотенец,Текстиль,1,1552.52,57
MP564S98,Яблоки свежие 1кг,Продукты,1,2603.57,77
MP564S98,Зубная паста 100мл,Косметика и гигиена,2,4362.99,0
6QKAF5J3,Кружка керамическая 300мл,Посуда,2,2220.93,52
6QKAF5J3,Скатерть льняная,Текстиль,3,1243.35,38
6QKAF5J3,Ведро пластиковое 10л,Товары для дома,1,121.68,33
6QKAF5J3,Батарейки AAA 4шт,Товары для дома,4,854.95,0
6QKAF5J3,Столовый прибор (ложка+вилка),Посуда,2,3370.21,0
6QKAF5J3,Батарейки AAA 4шт,Товары для дома,1,2458.91,35
BQ65MWYL,Сковорода антипригарная 24см,Посуда,4,2497.58,0
BQ65MWYL,Мыло жидкое с дозатором,Косметика и гигиена,1,1668.44,50
WF4RACOT,Полотенце вафельное,Текстиль,3,2123.43,65
WF4RACOT,Столовый прибор (ложка+вилка),Посуда,4,940.94,57
WF4RACOT,Отбеливатель 1л,Бытовая химия,1,4729.73,57
WF4RACOT,Гель для душа 250мл,Косметика и гигиена,2,1727.15,39
WF4RACOT,Дезодорант-стик,Косметика и гигиена,4,4020.41,76
WF4RACOT,Средство для мытья посуды 500мл,Бытовая химия,2,1352.88,54
WF4RACOT,Средство для мытья посуды 500мл,Бытовая химия,4,2937.12,46
BYJBDVBC,Гель для душа 250мл,Косметика и гигиена,1,3268.09,0
BYJBDVBC,Хлеб ржаной,Продукты,1,252.69,0
BYJBDVBC,Батарейки AAA 4шт,Товары для дома,4,4921.08,0
BYJBDVBC,Полотенце вафельное,Текстиль,3,4387.99,0
BYJBDVBC,Кондиционер для белья,Бытовая химия,1,3261.41,76
PSX89R9M,Коврик для ванной,Текстиль,3,3373.93,0
PSX89R9M,Молоко 3.2% 1л,Продукты,1,3794.77,0
PSX89R9M,Отбеливатель 1л,Бытовая химия,1,1995.83,0
PSX89R9M,Полотенце вафельное,Текстиль,1,4208.29,39
PSX89R9M,Набор кухонных полотенец,Текстиль,2,292.23,67
PSX89R9M,Гель для душа 250мл,Косметика и гигиена,3,2734.92,0
PSX89R9M,Макароны из твёрдых сортов 400г,Продукты,1,3282.06,31
4XGXMEZR,Сковорода антипригарная 24см,Посуда,4,2306.91,55
3LWG7VUV,Батарейки AAA 4шт,Товары для дома,3,4574.75,74
3LWG7VUV,Средство для мытья посуды 500мл,Бытовая химия,2,4960.68,67
3LWG7VUV,Яблоки свежие 1кг,Продукты,2,236.71,0
3LWG7VUV,Коврик для ванной,Текстиль,2,3785.24,67
3LWG7VUV,Зубная паста 100мл,Косметика и гигиена,2,3956.65,0
SCY2NICS,Скатерть льняная,Текстиль,1,2397.37,0
SCY2NICS,Макароны из твёрдых сортов 400г,Продукты,3,2318.56,0
SCY2NICS,Макароны из твёрдых сортов 400г,Продукты,2,4848.81,0
